,title,url,cleanup_message,categories
1485,Vivek Sachidanand,https://en.wikipedia.org/wiki/Vivek_Sachidanand,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( March 2023 ) ( Learn how and when to remove this message ) The topic of this article may not meet Wikipedia's notability guideline for biographies . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""Vivek Sachidanand"" – news · newspapers · books · scholar · JSTOR ( March 2023 ) ( Learn how and when to remove this message ) ( Learn how and when to remove this message )","['1981 births', 'Living people', 'Indian sound designers', 'Film and Television Institute of India alumni', 'Musicians from Thrissur', 'Film musicians from Kerala']"
1486,Vivek Sachidanand,https://en.wikipedia.org/wiki/Vivek_Sachidanand,"This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( March 2023 ) ( Learn how and when to remove this message )","['1981 births', 'Living people', 'Indian sound designers', 'Film and Television Institute of India alumni', 'Musicians from Thrissur', 'Film musicians from Kerala']"
1487,Vivek Sachidanand,https://en.wikipedia.org/wiki/Vivek_Sachidanand,"The topic of this article may not meet Wikipedia's notability guideline for biographies . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""Vivek Sachidanand"" – news · newspapers · books · scholar · JSTOR ( March 2023 ) ( Learn how and when to remove this message )","['1981 births', 'Living people', 'Indian sound designers', 'Film and Television Institute of India alumni', 'Musicians from Thrissur', 'Film musicians from Kerala']"
1488,Vivek Sachidanand,https://en.wikipedia.org/wiki/Vivek_Sachidanand,"This article contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( March 2023 )","['1981 births', 'Living people', 'Indian sound designers', 'Film and Television Institute of India alumni', 'Musicians from Thrissur', 'Film musicians from Kerala']"
1489,Sirpur (T),https://en.wikipedia.org/wiki/Sirpur_(T),"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Sirpur"" T – news · newspapers · books · scholar · JSTOR ( June 2017 ) ( Learn how and when to remove this message )","['Cities and towns in Komaram Bheem district', 'Mandals in Komaram Bheem district']"
1490,Sirpur (T),https://en.wikipedia.org/wiki/Sirpur_(T),This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2023 ),"['Cities and towns in Komaram Bheem district', 'Mandals in Komaram Bheem district']"
1491,Sirpur (T),https://en.wikipedia.org/wiki/Sirpur_(T),This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2023 ),"['Cities and towns in Komaram Bheem district', 'Mandals in Komaram Bheem district']"
1492,Territory of the Islamic State,https://en.wikipedia.org/wiki/Territory_of_the_Islamic_State,This section contains a list that has not been properly sorted . See MOS:LISTSORT for more information. Please improve this section if you can. ( March 2023 ),"['Islamic State of Iraq and the Levant', 'Pan-Islamism', 'Territorial disputes', 'Separatism in Iraq', 'Totalitarian states', 'Former countries in West Asia', 'Former countries in South Asia', 'Former unrecognized countries']"
1493,Baddi,https://en.wikipedia.org/wiki/Baddi,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2023 ),['Cities and towns in Solan district']
1494,Bauchi (city),https://en.wikipedia.org/wiki/Bauchi_(city),This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2023 ),"['State capitals in Nigeria', 'Local Government Areas in Bauchi State']"
1495,Bauchi (city),https://en.wikipedia.org/wiki/Bauchi_(city),This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2023 ),"['State capitals in Nigeria', 'Local Government Areas in Bauchi State']"
1496,Jan de Hartog,https://en.wikipedia.org/wiki/Jan_de_Hartog,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2023 ),"['1914 births', '2002 deaths', 'Converts to Quakerism', '20th-century Dutch novelists', '20th-century Dutch male writers', 'Dutch male novelists', 'Dutch Quakers', 'Dutch expatriates in the United States', 'Writers from Haarlem', 'Writers from Houston', 'Dutch Christian pacifists']"
1497,Jan de Hartog,https://en.wikipedia.org/wiki/Jan_de_Hartog,"This section is in list format but may read better as prose . You can help by converting this section , if appropriate. Editing help is available. ( April 2023 )","['1914 births', '2002 deaths', 'Converts to Quakerism', '20th-century Dutch novelists', '20th-century Dutch male writers', 'Dutch male novelists', 'Dutch Quakers', 'Dutch expatriates in the United States', 'Writers from Haarlem', 'Writers from Houston', 'Dutch Christian pacifists']"
1498,Pangala,https://en.wikipedia.org/wiki/Pangala,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Pangala"" – news · newspapers · books · scholar · JSTOR ( December 2017 ) ( Learn how and when to remove this message )","['Villages in Udupi district', 'Udupi district geography stubs']"
1499,Pangala,https://en.wikipedia.org/wiki/Pangala,This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2023 ),"['Villages in Udupi district', 'Udupi district geography stubs']"
